assessmentId,internalTaxonId,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,habitat,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
13082923,83,Vulnerable,D2,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,,,Terrestrial,,Nearctic,,false,false,Global
13309447,13304723,Near Threatened,,2013,2013-07-11 00:00:00 UTC,3.1,English,"The habitats used by <em>Colletes creticus </em>are largely unknown but likely are open vegetation types (e.g., Mediterranean shrub lands, grasslands). The species is a flower visitor without a preference for a certain group of plants (it is polylectic, taking pollen from a wide variety of plants) (Müller and Kuhlmann 2008).","The populations of <em>Colletes creticus </em>are likely to be small and fragmented given the extent of agricultural land transformation and  touristic developments in large parts of Crete, but  little information is currently available. The population trend of the species is unknown.",Unknown,"<em>Colletes creticus </em>is endemic to the island of Crete (Kuhlmann <em>et al</em>. 2012). The extent of occurrence (EOO) in Europe and the EU 27 is 7,185 km² and the area of occupancy (AOO) is 136 km².",This species is not utilized.,Terrestrial,"<p></p><p>This species is not listed in any National Red List or Red Data Book, and is not the subject of any targeted conservation action.&#160;It is recommended to conserve suitable habitats (e.g. open vegetation types with bare soil), nesting sites and the host plants of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats.</p>    It is not known if the species occurs in any protected area.",Palearctic,,false,false,Global & Europe
13309455,13304833,Near Threatened,,2013,2013-07-11 00:00:00 UTC,3.1,English,"The habitats used by <em>Colletes cyprius </em>are unknown but likely are open vegetation types (e.g. Mediterranean shrub lands, grasslands). The species is a flower visitor without a preference for a certain group of plants (it is polylectic, taking pollen from a wide variety of plants) (Müller and Kuhlmann 2008).","The populations of <em>Colletes cyprius </em>are likely to be small and  fragmented given the extent of agricultural land transformation and   touristic developments in large parts of Crete, but  little information  is currently available. The population trend of the species is unknown.",Unknown,"<em>Colletes cyprius</em> is endemic to the island of Cyprus (Kuhlmann <span style=""font-style: italic;"">et al.</span> 2012). The known extent of occurrence (EOO) is 1,506 km² and the area of occupancy (AOO) is 48 km².  However, the species is under-recorded on Cyprus so its EOO and AOO are certainly larger although the EOO is less than 20,000 km² and the AOO is less than 2,000 km².",This species is not utilized.,Terrestrial,"<p></p><p>This species is not listed in any National Red List or Red Data Book, and is not the subject of any targeted conservation action.&#160;It is recommended to conserve suitable habitats (e.g. open vegetation  types with bare soil), nesting sites and the host plants of this  species.</p>    <p>Further research is required to establish the current  status of the species throughout its range and to identify the existing  threats and trends.</p>    It is not known if the species occurs in any protected area.",Palearctic,,false,false,Global & Europe
13309463,13305371,Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",2013,2013-07-11 00:00:00 UTC,3.1,English,"The habitats used by <em>Colletes dimidiatus </em>are unknown but likely are open vegetation types (e.g., Mediterranean shrub lands) that are declining on the Canary Islands. No information is available on flower visitation (Müller and Kuhlmann 2008).","The populations of&#160;<em>Colletes dimidiatus</em><em> </em>are likely to be small    and seem to be isolated, presumably with no or little genetic  exchange  between them. This species is therefore considered severely  fragmented given the extent of agricultural land transformation and    touristic  developments in lower parts of the Canary Islands; however,  little information   is  currently available.  A continuous decline in the habitat and also  of  the population size of the species can be assumed.",Decreasing,"<em>Colletes dimidiatus </em>is endemic to the Canary Islands where it is known from the islands of Gran Canaria, Tenerife, Gomera, El Hierro and La Palma (Hohmann <em>et al</em>. 1993, Kuhlmann <em>et al</em>. 2012). The extent of occurrence (EOO) in Europe and the EU 27 is 22,196 km² and the area of occupancy (AOO) is 124 km². However the EOO includes unsuitable habitat (e.g., ocean) so the EOO is smaller (less than 20,000 km²). The AOO is probably larger (though less than 2,000 km²), as the species has probably been under-recorded.",This species is not utilized.,Terrestrial,"<p></p><p>This species is not listed in any National Red List or Red Data Book, and is not the subject of any targeted conservation action.&#160;It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats and trends.</p>    It is not known if the species occurs in any protected area.",Palearctic,,false,false,Global & Europe
13309467,13305403,Data Deficient,,2013,2013-07-11 00:00:00 UTC,3.1,English,"The habitats used by <em>Colletes dinizi </em>are unknown but likely are open vegetation types (e.g., Mediterranean shrub lands, grasslands) including sandy coastal (dune) areas. No information is available on flower visitation (Müller and Kuhlmann 2008).","No information is available about either the populations of this species, or population trends, but from the available records it is likely that populations are small and isolated.",Unknown,"<em>Colletes dinizi</em> has only been recorded from Portugal (Ortiz-Sánchez <em>et al</em>. 2002, Kuhlmann <em>et al</em>. 2012). The extent of occurrence (EOO) in Europe and the EU 27 is 9,209 km² and the area of occupancy (AOO) is 16 km².",This species is not utilized.,Terrestrial,"<p></p><p>This species is not listed in any National Red List or Red Data Book, and is not the subject of any targeted conservation action.&#160;It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species. <br/></p>  <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats and trends.</p>    It is not known if the species occurs in any protected area.",Palearctic,,false,false,Global & Europe
13309503,13306686,Near Threatened,,2013,2013-07-11 00:00:00 UTC,3.1,English,"<em>Colletes halophilus</em> almost exclusively occurs at the sandy margins of salt marshes (Kuhlmann <span style=""font-style: italic;"">et al. </span>2007). The species is a specialized flower visitor that only collects pollen on Asteraceae (it is broadly oligolectic, in that it collects pollen from only a small number of flowering species) with a special preference for <em>Aster tripolium</em> (Kuhlmann <span style=""font-style: italic;"">et al. </span>2007, Müller and Kuhlmann 2008).","Many sub-populations of <em>Colletes halophilus</em> seem to be isolated, though they are continuous in much of the range. Populations often appear to be small, particularly since the preferred habitat (salt marshes) are under threat from coastal management schemes. Thus, population declines are likely.",Decreasing,"<em>Colletes halophilus </em>is a coastal species only known to occur from the Atlantic coast of southern France to the North Sea in north-western Germany and along parts of southern and south-eastern England (Kuhlmann <em>et al. </em>2007, 2012). The extent of occurrence (EOO) in Europe and the EU 27 is 369,667 km² and the area of occupancy (AOO) is 420 km².",This species is not utilized.,Terrestrial,"<p>This species is included in the National Red List or Red Data Book of Germany (Rare; Westrich <em>et al</em>. 2008, Westrich&#160;<em>et al.</em>&#160;2011). The species has been the subject of targeted conservation action in Great Britain, and is listed in section 41 of The Natural Environment and Rural Communities (NERC) Act (2006).</p>    <p>It is recommended to conserve suitable habitats (e.g., coastal salt marshes, coastal grasslands with open vegetation and bare soil), nesting sites and the host plants (principally <em>Aster tripolium</em>) of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats and trends.</p>    The species occurs in a number of protected areas.",Palearctic,,false,false,Global & Europe
13309507,13306742,Least Concern,,2013,2013-07-11 00:00:00 UTC,3.1,English,"<em>Colletes hederae</em><span style=""font-style: italic;""> </span>occurs in a wide range of open habitats including anthropogenic habitats like gardens or sand pits.<em> </em>The species is a flower visitor that preferably collects pollen on <em>Hedera</em> (Araliaceae) (it is polylectic, taking pollen from a wide variety of plants, but with strong preference for <em>Hedera</em>) (Müller and Kuhlmann 2008, Westrich 2008).  <p></p>","At least in western and central Europe populations are often very large and the species is rapidly extending its range northwards and westwards (Ortiz-Sánchez <em>et al</em>. 2002; Bischoff <em>et al. </em>2005, Kuhlmann <em>et al. </em>2007, 2012; Roberts <em>et al</em>. 2011).",Increasing,"<em>Colletes hederae </em>has been recorded from Cyprus and many parts of southern and western Europe where it is currently rapidly extending its range northwards (Ortiz-Sánchez <em>et al</em>. 2002; Bischoff <em>et al. </em>2005; Kuhlmann <em>et al. </em>2007, 2012; Roberts <em>et al</em>. 2011). The extent of occurrence (EOO) in Europe is 3,271,208 km² and in the EU 27 is 3,180,515 km². The area of occupancy (AOO) in Europe is 1,200 km² and in the EU 27 is 1,120 km².",This species is not utilized.,Terrestrial,"<p>This species is included in the National Red List or Red Data Book of Slovenia (Endangered; Anonymous 2002).</p>    <p>It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats.</p>    The species occurs in protected areas.",Palearctic,,false,false,Global & Europe
13309547,13307133,Endangered,B2ab(iii),2013,2013-07-11 00:00:00 UTC,3.1,English,"The specific habitats used by <em>Colletes merceti </em>are unknown but likely are open vegetation types (e.g., Mediterranean shrub lands, grasslands) and semi-desert environments. Within its entire range the natural habitats have been transformed on large scale by agriculture, particularly. No information is available on flower visitation (Müller and Kuhlmann 2008).","The populations of <span style=""font-style: italic;"">Colletes merceti</span>  appear to be very small, localized in an intensely used agricultural  landscape, and seem to be isolated presumably with no or little genetic  exchange between them. This species is therefore considered severely fragmented. The population trend of the species is declining.",Decreasing,"<em>Colletes merceti </em>is endemic to a small arid area in south-eastern Spain (Ortiz-Sánchez <em>et al</em>. 2002, Kuhlmann <em>et al</em>. 2012). The extent of occurrence (EOO) is 2,118 km² and the area of occupancy (AOO) is 24 km².",This species is not utilized.,Terrestrial,"<p>This species is listed in the Spanish Red Data Book as Least Concern (Verdú and Galante 2008).</p><p>It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats and trends.</p>  <p>It is not known if the species occurs in any protected area.</p>",Palearctic,,false,false,Global & Europe
13309559,13307158,Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",2013,2013-07-11 00:00:00 UTC,3.1,English,"The specific habitats used by <em>Colletes moricei </em>are unknown but likely are open vegetation types (e.g., Mediterranean shrub lands). Within its range the natural habitats have been transformed on  large scale as a result of anthropogenic  pressure (particularly agriculture and tourism). No information is available on flower visitation (Müller and Kuhlmann 2008).","The populations of <em>Colletes moricei</em> are likely to be small  and fragmented given the extent of agricultural land transformation and  touristic developments on the lower parts of the Canary Islands, but  little information is currently available. The population trends are unknown.",Unknown,"<em>Colletes moricei </em>is endemic to the Canary Islands where it is known from the islands of Gran Canaria, Tenerife, Gomera and La Palma (Hohmann <em>et al</em>. 1993, Kuhlmann <em>et al</em>. 2012). The extent of occurrence (EOO) is 10,342 km² and the area of occupancy (AOO) is 56 km². However, the AOO is probably larger (though less  than 2,000 km²), as the species has most likely been under-recorded.",This species is not utilized.,Terrestrial,"<p></p><p>This species is not listed in any National Red List or Red Data Book, and is not the subject of any targeted conservation action.&#160;It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats.</p>    It is not known if the species occurs in any protected area.",Palearctic,,false,false,Global & Europe
13309579,13307394,Vulnerable,"B2ab(ii,iii)",2013,2013-07-11 00:00:00 UTC,3.1,English,"The habitats used by <em>Colletes pulchellus </em>are unknown but likely are open vegetation types (e.g., Mediterranean shrub lands, grasslands). The species is a flower visitor that preferably collects pollen on Fabaceae (it is polylectic, taking pollen from a wide variety of plants, but with strong preference for Fabaceae) (Müller and Kuhlmann 2008). Given the combination of habitat requirements (Mediterranean shrub lands/grasslands  and host plants) necessary for this species to occur and that  suitable  habitats of this type are generally under threat, it is likely  that the  area of occupancy is declining.","Little is known about either the populations or population trends of <em>Colletes pulchellus.</em> The species seems to be relatively widespread but populations are likely to be generally small and isolated, with little or no genetic exchange, thus the populations are considered severely fragmented. Given that the likely habitats are open vegetation types (e.g., Mediterranean shrub lands, grasslands) and these areas are under threat and declining across Europe, it can be assumed that the population of this species is declining.",Decreasing,"<em>Colletes pulchellus </em>so far has only been found in Spain and France (Ortiz-Sánchez <em>et al</em>. 2002, Kuhlmann <em>et al</em>. 2012). The extent of occurrence (EOO) is 364,645 km² and the area of occupancy (AOO) is 92 km². However, the species likely is under recorded so its AOO is certainly larger, but can be assumed to be less than 2,000 km².",This species is not utilized.,Terrestrial,"<p></p><p>This species is not listed in any National Red List or Red Data Book, and is not the subject of any targeted conservation action.&#160;It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats and trends.</p>    It is not known if the species occurs in any protected area.",Palearctic,,false,false,Global & Europe
13309587,13307633,Least Concern,,2013,2013-07-11 00:00:00 UTC,3.1,English,"The habitats used by <em>Colletes schmidi </em>are not well known but likely are open vegetation types (e.g. Alpine meadows) and the species seems to prefer areas near streams and high mountain lakes. The species is a flower visitor without a preference for a certain group of plants (it is polylectic, taking pollen from a wide variety of plants) (Müller and Kuhlmann 2008).","No detailed data is available about this but the size of the populations of this species but <em>Colletes schmidi </em>generally is not abundant. The species seems to be restricted to high alpine habitats in a National Park area, so no declines are expected.",Stable,"<em>Colletes schmidi </em>is an endemic species of higher altitudes in the Spanish Sierra Nevada (Ortiz-Sánchez <em>et al</em>. 2002, Kuhlmann <em>et al</em>. 2012). The extent of occurrence (EOO) is 318 km² and the area of occupancy (AOO) is 40 km².",This species is not utilized.,Terrestrial,"<p>This species is listed as Vulnerable in the Spanish Red Data Book (Verdú <span style=""font-style: italic;"">et al. </span>2011). It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species. Further research is required to establish the current status of the species throughout its range and to identify the existing threats and trends. The species occurs in a National Park area.</p>",Palearctic,,false,false,Global & Europe
13309595,13307696,Endangered,"B2ab(ii,iii)",2013,2013-07-11 00:00:00 UTC,3.1,English,"<em>Colletes sierrensis </em>can be found in open grasslands and light forests where its principal host-plant <em>Odontites viscosus</em> occurs (Westrich and Westrich 2006). The species is a specialized flower visitor that only collects pollen on <em>Odontites</em> (Orobanchaceae) (it is narrowly oligolectic) (Westrich and Westrich 2006, Müller and Kuhlmann 2008).","The populations of <em>Colletes sierrensis </em>generally seem to be small and  isolated, presumably with no or little genetic  exchange between them; this species is therefore considered to be severely fragmented. Because of its high degree of flower specialization (only <em><em>Odontites </em></em>species, with a special preference for <em>O. viscosus</em>, are  visited for pollen collecting) this bee species is likely to be  particularly prone to anthropogenic loss of habitats.",Unknown,"<em>Colletes sierrensis </em>has only been recorded from Spain, France and Switzerland (Kuhlmann and Ortiz-Sánchez 2005, Kuhlmann <span style=""font-style: italic;"">et al.</span> 2012). The extent of occurrence (EOO) in Europe is 56,837 km² and in the EU 27 is 16,640 km². The area of occupancy (AOO) in Europe is 44 km² and in the EU 27 is 16 km². Given the combination of habitat requirements (grasslands/light  forests  and host plants) necessary for this species to occur and that  suitable  habitats of this type are generally under threat, it is likely  that  the area of occupancy is declining.",This species is not utilized.,Terrestrial,"<p>This species is included in the National Red List or Red Data Book of Switzerland (Near Threatened; Amiet 1994).</p>    <p>It is recommended to conserve suitable habitats (e.g., open vegetation types with bare soil), nesting sites and the host plants of this species.</p>    <p>Further research is required to establish the current status of the species throughout its range and to identify the existing threats and trends.</p>    It is not known if the species occurs in any protected area.",Palearctic,,false,false,Global & Europe
